text,label
"BREAKING: 5 people in #WakeCounty test presumptive positive for #COVID19 after attending #Biogen corporate conference in Boston.

@WakeGOV says all 6 #Coronavirus patients, including man who tested positive last week, are in isolation at their homes. https://t.co/CA6pw7YLzL #wral",0
Worth reading this thread on the experience of #COVID19 in South Korea: “the most important elements of the management of #COVID19 is rapid and accurate diagnostic capability. Without information chaos and mistrust ensues” https://t.co/HBllgqHVX6,0
Add @lopezobrador_ and we will have the trio of the most irresponsible presidents in these #COVID19 times. Add @jairbolsonaro for a “trío de 4”. @IvanDuque @realDonaldTrump @POTUS They are lost! No vision whatsoever! https://t.co/EDLZgn9Z2q,0
"Want to boost your immune system? 🚀 “The antioxidants in kombucha help to detoxify and reduce inflammation, reducing cell damage and helping to prevent chronic diseases 🏺 @mightybooch @KombuchaOnTap #CoronaVirusChallenge #COVID19ON #coronavirus #immunebooster https://t.co/wxOoSAlh5S",0
"We’ll get through #CoronavirusPandemic together, by acknowledging our concerns, calming our nerves, sharing our fears, tempering our panic and being decent, respectful humans to one another.",0
#ThrowbackThursday to pre #COVID19 https://t.co/ZeVDxG8gHu,0
"#CoronavirusPandemic 
#2020elections 🇺🇸 https://t.co/WlswAH32om",0
"Technically I started before the chaos but one puzzle down! 🧩 #finished #covid19 #puzzles #exerciseyourmind #stayhome @ Dunwoody, Georgia https://t.co/2CleVW0DKt",0
"“Hi I’m Billy Garfunkal, welcome to Jackass!”
- me boarding my plane to Cancun, Mexico 
#CoronavirusPandemic",0
"I’m #workingfromhome and this guy is snoring on the couch!!!! #telecommuting #coronavirus #outbreak2020 #kovid19 @ Flushing, New York https://t.co/6JH2hCgTEt",0
Saint Joseph pray for us 🙏🏻📿🌍😇 #SaintJoseph #prayforus #COVID19 https://t.co/cAxwc69cRm,0
@tonyduckworthsr @ToddHagopian @GovStitt @krhern Well I hope he and the rest of the idiots enjoy a big helping of  what a reckless governor #CoronaVirus,0
"Finished week of rounding on term and preterm newborns. We must do everything to keep babies &amp; their mothers healthy. Now back to clinic to prioritize effective telehealth visits in Spanish, triaging sick patients, and keep vaccinating children #Pediatrics #COVID19 #publichealth",0
I DO NOT SUPPORT #TRUMP the meaning of this was that AMERICA WAS PRETTY FINE BEFORE!!! #coronavirus https://t.co/liYXx8Rmi9,0
"Want to see what raw, unadulterated lies look like?

Watch Treasury Secretary Steve Mnuchin predict there won't be a recession because of the #CoronavirusPandemic.

Trump knows a recession ends his presidency.

He's talking to an audience of one.

#SundayMorning #coronavirus https://t.co/HweF8pBKCj",0
"Restaurants need our help now more than ever! So does Chef chefjrg’s new key lime pie 🥧 at @eddievs 

Free with your pick up order if you let him know 🥰

#eatlocal #covid_19 #socialdistancing #supportsmallbusiness… https://t.co/YpTeXFgpQ1",0
@ktsillin Thank God I am getting some @JackDaniels_US today I will be making a two liter of Jack and @CocaCola. (All this #CoronavirusPandemic is starting to put my stress and anxiety to its limits.),0
"(2/2) We’re also working on how to get beer to healthcare workers, first responders and others on the front lines during #CoronavirusPandemic.

Know any groups doing work impacting the #Bronx? Tag us and we’ll fire up the van. 

#Covid_19 #StayAtHome #coronavirus https://t.co/ioFKbT1bOF",0
I don’t know who needs to hear this but the “5 second rule” is cancelled for the duration. #CoronavirusOutbreak,0
"When the businesses and gyms are all closed because of the #CoronaVirus you’ve got to find new ways get stay fit. Today, a mile into a run I spotted a good pullup bar at this kids playground near my parents house.… https://t.co/2c9InB4FoY",0
#BeKind #bekindtooneanother #COVID19 https://t.co/PkSvl9F6xu,0
"ok, so @Pornhub giving away free premium memberships during the #CoronavirusOutbreak will go down as the greatest lead-generation campaign in marketing history",0
"NEW: @CDCgov is now recommending canceling or avoiding gatherings of 50 people or more for the next 8 weeks. #coronavirus #COVIDー19 

https://t.co/DgC8UzqY1E",0
"NYC warns diplomats: “#Coronavirus has spread widely through the city and could potentially linger as a threat to the health...until as late as September. Everyone in NYC should assume that they have been in contact with COVID 19” 

#shutdownNYC",0
#COVID19 social distancing guidelines brought to you by https://t.co/1kM8ZttQYG 😷🧼🚨 https://t.co/sNV5m5iibb,1
Just hit me that today should be Selection Sunday 🤬 #coronavirus @marchmadness,0
My 83 year old mother is at CAMC General. They are no longer allowing visitors. I hope she understands. 🥺#coronavirus,0
@GStephanopoulos @michaelstrahan @RobinRoberts @GMA Your Reporting On Social Distancing Try Practcing It! #coronavirus #WhattaDay!👍👍👍 https://t.co/mLvM1vkty2,0
Work in Ohio?  Job affected by #covid19?  start here.... https://t.co/iadIk2amNf,0
"@tgrierhisd It saddens me to know some will not have their needs fully met because of #COVID19, but I trust my @TeamHISD colleagues will work tirelessly to be creative and serve the Ss to their best. Even more when we return and get back into classrooms. Thank you for concern, Mr. Grier.",0
What is the federal government doing to include our nation’s social workers as individuals who need PPEs? #COVID19 https://t.co/NtN54XFsij,0
"Trump won’t get tested for COVID19, even though he has been in close contact with several people who have it.  This means either a)He has it and is trying to keep it quiet. Or b)He is negligent in his responsibility I do what’s best for them people around him. #Covid_19",0
@shanedawson was right...the world is ending soon. #coronavirus #COVID19 #ChineseCoronavirus #endoftheworld #conspiracy,0
"Govt. employees should NOT have to take sick leave to work remotely, but that’s what many are being told to do—

That’s how we spread the virus. Our public officials should be leading by example, not adding to risks of #CoronavirusPandemic 

@NYCCouncilUnion @nyccouncil @NYCMayor https://t.co/UUaqVd9yWH",0
"Goals for today:
1.  Set work goals; 2. Find and do some exercises that can be done at your desk/snack table; 3. Try my meditation/coping app #mentalhealth #stopsuicide #COVID19 #coronavirus #ThursdayThoughts #wellness #wellbeing #workingfromhome @afspnational https://t.co/wsMpkMysMs",0
"@waff48 just so you're aware Huntsville hospital is burning through the little supplies they have left on elective surgeries like boob jobs right now, instead of preparing for what's coming. So when they run out of supplies during the peak of #coronavirus you'll know why.",0
"WHAT IS BEING DONE TO PROTECT THE PEOPLE OF THE PANHANDLE??? #COVID19 #Closefloridabeaches 
https://t.co/K36n7a2rW0
@FoxNews @11Alive @realDonaldTrump @CDCgov @Surgeon_General @FLOTUS @FLSERT @CDCFlu @GovRonDeSantis",0
"‘’Life is “normal” here in Kabul. No one cares about #COVID19. As usual, greetings start with a 🤝 followed by a 🤗 and kisses from both cheeks.” #Copy",0
"Social Distancing Don't Stop: Bike trainers are the ultimate #coronavirus flex. 
#SocialDistancing @GoZwiftTri @GoZwift @cervelo @wahoofitness https://t.co/KyNtJaIkP6",0
"All UIL contests suspended because of coronavirus outbreak

📸: NDN Press
🗒: @uiltexas 
💻📱: https://t.co/IUH1o0x66R

#PNGproud #NDNPress #COVID19 https://t.co/Lt1w63IaTV",0
Also I wonder if women will burn bras again once this is all over. Not wearing one 75% of the time is too good. #COVID19,0
Lockdown friendship appreciation. #LosAngelesLockdown #Covid_19 #QuaratineLife https://t.co/tNrmtzK8AW,0
My daughter is upstairs. I got this text... This is how Day 4 of quarantine is going for me. #Covid19 https://t.co/9XVvsnxpmV,0
@RandPaul should lose his medical license for his reprehensible actions in exposing people to COVID-19. Do no harm? @AmerMedicalAssn ? #COVIDー19 #CoronavirusPandemic,0
"Shoulders and biceps

I used 20lbs and 25lbs Dumbells 

DB Bicep curls 3x12 with 20lbs

Standing DB shoulder press 3x20 with 25lbs

#howmanyreps #fitness #biceps #shoulders #hmr don't let the #coronavirus stop you… https://t.co/z3D3cXqPuF",0
I wish it would rain for a week straight to keep all of these fools inside. #Covid_19 #coronavirus #SanDiego,0
#Covid_19 is spreading like a wildfire. Issue a shelter in place order before it gets too late @GovInslee. Stop being Boeing’s little puppet cause it’s obvious Boeing doesn’t care,0
"Finally realized why all the toilet paper is getting sold out; I coughed earlier and everyone around me shit themselves.  

#COVID19",0
walking around the mall like... #COVID19 https://t.co/egrlCeaM0U,0
It does seem like celebs and pro athletes get #COVID19 tests pretty quickly.,0
Washing my hands all day until they look like this. #COVID19 https://t.co/73hOs1fSxq,1
Irony is: Donald Trump is being defeated by a Virus made in China and named after a Mexican Beer 😂🤣 #ChineseVirus #CoronavirusOutbreak,0
Happy St Patrick’s Day! #StPatricksDay #COVID2019 #ChineseVirus #stayhomechallenge #CoronavirusOutbreak #QuarantineLife #Stayhappy #lifeisgood #Thankful https://t.co/0ysO8ne8kG,0
"The wedding vendors overseas  say they cannot put on our #Spain wedding, but @Airbnb says it won’t refund us bc there is no official travel  ban. Truthfully all I can think of is how connected we all are!🌎 #COVID19 #coronavirus #canceledtrips #canceledwedding",0
Bernie Sanders needs to be destroying Joe Biden and Trump on their healthcare policies 24/7 and push the hardest he can for M4A to make a comeback. But what do I know I just have a low rent MBA degree with a focus in strategy and innovation 🤷🏽‍♂️🤷🏽‍♂️. #CoronavirusPandemic,0
"Missed greeting my kids at the door this morning. I hope this passes soon. #covid_19 #iteach3rd #iteachtoo @ Fontana, California https://t.co/4oxBYWG9Pk",0
"#Quarantine got me #bored in the house like.... 🤦‍♂️😂 #TikTok 
.
.
.
#Coronavirus #Quarantinelife #stayhome #quedateencasa #toquedequeda #puertorico #aburrido 🥴 @ San Juan, Puerto Rico https://t.co/uEyhqQAWtu",0
Empty shelves of water and canned food at #CA markets due to #pandemic SE AGOTA EL AGUA Y LA COMIDA EN SUPERMERCADOS EN #California por la epidemia de #coronavirus https://t.co/YUXMMvcGrG,0
MU’s new chancellor will inherit the university’s loan commitment to the athletic department for millions of dollars in lost SEC bowl revenue. Will also be fascinating to see how the university and athletic dept work adjacently through financial losses caused by #COVID19 outbreak https://t.co/tY9NnAgwz5,0
"FFS, cancer can't kill me. It's been trying for almost 11yrs! I'm not afraid of a little pussy ass virus. GTFO!!
#zebrastrong #CoronaVirus #cancerwarrior",0
"🔥#COVID19 𝐂𝐎𝐔𝐋𝐃𝐍'𝐓 𝐒𝐓𝐎𝐏 𝐍𝐄𝗪 #FyeForYou 𝐅𝐑𝐎𝐌 𝐃𝐑𝐎𝐏𝐏𝐈𝐍'🔥⁣⁣
⁣
This week's list features:⁣
⁣
#jayelectronica #jayz #liluzivert #dontoliver #jackharlow⁣ #bigkahunaog &amp; #flyanakin⁣ #currensy &amp; #fendip #goonew &amp; #lildude #bigbabygucci #jazzcartier https://t.co/9SyAGgl9P3",0
"#Coronavirus lockdown in Italy since March 9. Videos of neighbors sharing music from their balconies are so moving, especially this one. It will bring chills. Music #Italycorona #COVID19 #italylockdown #balconyconcert #music #NessumDorma #balconysinging https://t.co/CHTmJKLiCi",0
"StayAtHome StaySafe.💯

#StayAtHome #StaySafe #coronaviruspandemic #coronavirus #Ajju2Smart #KrazyDreamz #Ajju2Smart_EditZ @ Wheeling, Illinois https://t.co/cPpOvnKJke",0
"ME: Hey I'm trying to build my #RunnerGirl stamina.

FRIEND: Ok let's go for a hike around @DOEE_DC's Kingman &amp; Heritage Islands.

[[3 hours later]]

ME: Did we seriously just walk  7miles?  Welp at least we did #SocialDistancing the whole way. #Winning #COVID19 https://t.co/JgeyXiWEo3",0
#BREAKING: #Covid_19 And #Coranovirus Is Been Taking Away From The Worldwide!!,0
.@GovMikeDeWine says he won’t close grocery stores because people need to eat. He says we will get through this but it will take a while. He says there will be other St. Patrick’s Day to celebrate. #COVID19 #CoronavirusOutbreak,0
It’s hard enough to wrangle kids in an airport in the midst of all the #COVID19 stuff WITHOUT @budget dropping the ball and not having a car washed at the #SLC airport. Why is it that this kind of stuff only happens when I’m traveling with my family?? Been waiting 30 minutes. WTH,0
"Despues de semanas saldre a correr de nuevo. Al aire libre, solo, sin tocar nada. No debería haber riesgo o si? #CoronavirusOutbreak",0
"@JoyAnnReid @senatemajldr He’s a credible A-hole!
#coronavirus
#MoscowMitchMcTreason https://t.co/JXD1HKI3Up",0
My new nickname for #Trump is Barnes &amp; Noble because he loves closing Borders!  #Covid19,0
Thanks to all the friends we have made over the years. Hopefully we can all get thru this and get together again.. #antsbarbersh0p #smallbiz #smallbusiness #statenisland   #ny #nyc #hurtingthelittleguys #COVID19US #Covid_19 #coronavirus #CoronavirusPandemic,0
@johncornyn Keep the music playing! Please include music makers and other gig workers in #COVID19 relief package!,0
Pray for the people of #CroatiaEarthquake #coronavirus https://t.co/01VO67ABXP,0
"If we continue on this path the hashtag #COVIDIDIOTS may result in #COVIDRIOTS.

Protect you and your family against all recommendations by a failed President.

#COVIDActNow
#COVID19
#COVIDー19
#StayHome",0
"NYC Subway riding 

#staysafe #covid_19 #ems @ New York, New York https://t.co/Ig4P63by0X",0
Great easy-to-follow guidance on SBA Disaster Loans to help #SmallBiz #coronavirus @USChamber https://t.co/GyaZSS1Q5R,0
"March madness will be cancelled, Haha just wait on it 🤣 #COVID19",0
"#ChinaLiedPeopleDied ? That’s a weird way to spell Fox News. #coronavirus was known about for months before they took any of it seriously. They only changed their tune when everyone found out they were full of shit, here’s video proof :https://t.co/RO2hUQfWeB",0
Heathrow Airport's boss is to forego his salary for the next three months as Britain's busiest passenger hub tries to navigate the #CoronaCrisis which threatens to bring the global aviation industry to its knees #CoronavirusPandemic https://t.co/ybejN23XlL,0
Well... don’t know if I’ll be having a baby shower due to this pandemic. What a great experience for my first pregnancy 🙄 #pregnant and #CoronavirusPandemic,0
"#Newmusic!! Brand new #musicvideo from @JonahMelvon called #SundayMornings a little #chill #listening for u this #Sunday! #JonahMelvon #Oakland #TheTown #coronavirus remedy. #SundayThoughts #SundayService #SundayFunday #SundayMotivation #indieartist 
https://t.co/JINoDywHKO",0
"Lord.... #covid19 #quarantine #lawdhavemercy #sendalcohol #teamkentucky #togetherky @ Lexington, Kentucky https://t.co/FqJRxlqjwq",0
"Geek life #doctorofinstagram #engineering #math #covid_19 @ Jersey City, New Jersey https://t.co/kwUt8LdcrH",0
"Wow! We wanted to send a huge thank you to everyone who participated this week in the Live and On-Demand classes 💜 We know you have a lot of choices when it comes to online workouts, but we are in awe of the virtual community that’s come from such a time of isolation. #covid19 https://t.co/p2cf9d7LtB",0
This is a cruel tease. #COVID19 #covidncancer #PPE #coronavirus 😷 😤 🦠 https://t.co/I22quezzHW,0
"@Forbes No joke!
#artnews #artmagazine #artmatters #corona #coronavirus #covid19 #markenzycesar https://t.co/DzZv1FS92h",0
"1) Mo Farah is dancing around his living room right now
2) Winstrol has shown promising effects in fighting #COVID19... being completely serious https://t.co/HDdnsyY30j",0
Dogs be ready #Covid_19 https://t.co/Yr2PnP7j2i,0
"@_newspapers 

Free Access ?

Newspapers + Family Research = Ancestry ....

@Ancestry @AncestryUK @AncestryCA @AncestryComAu @FamilySearch 

#QuaratineAndChill #StayHome #StayAtHome #SocialDistancing #Curfew #Coronavirus #Florida",0
If we're going to close things all over the country for #coronavirus why don't we close the stock markets as well...I'm 100% serious. #COVID19 #COVIDー19 #StockMarket 💰,0
"Let’s make tambourines the new toilet paper!
#COVIDー19 #CoronavirusPandemic https://t.co/Nu7U5U3ucL",0
Just a #precaution and #safety if you feel the #flu or #coronavirus please reschedule #appointments are always available! @ JCPenney https://t.co/mE6o7V3ic4,0
Helpful/maybe-not-so-helpful tips on grocery substitutes at stores that have already been picked over by nervous shoppers. #CoronavirusPandemic #CoronaVirusUpdate https://t.co/XnL2X6m2am,0
"Just out from the Vatican’s Pontifical Academies on #COVID19 calling for early action to mitigate the spread, strengthening science, protecting the vulnerable, improved international cooperation, and compassion. See https://t.co/Hy0hdW5Rwt",0
The #CoronavirusPandemic is putting food delivery companies in a precarious position #gigeconomy #CoronavirusPandemic #foodindustry #CoronaOutbreak https://t.co/w258QFc78K,0
Ya son 8 los casos de #Covid_19 confirmados en 🇵🇷y pacientes están en aislamiento. Estuvieron en estado de Florida informa @DeptSaludPR,0
Stay woke! Practice #SocialDistancing! #staywoke #bikedc #coronavirus #Covid_19 https://t.co/ISUP3XV4hK,0
"ICYMI— @GOP uses #coronavirus pandemic as a means to restrict abortion access while also slowing down federal relief package. Real classy, real “pro-life” 🙄 https://t.co/wwssrnoxc6",0
"NBA Season cancelled! 
#2020 #COVID19 #pandemic #CoronaOutbreak #CoronavirusOutbreak #basketball #NBA #MarchMadness https://t.co/mqOEGOlTYa",0
@realdonaldtrump @ivankatrump #maga #covid_19 @ Washington D.C. https://t.co/XkYoJQTSmn,0
“The only thing more contagious than a virus is hope.” -Admiral Bill McRaven. #WashingtonPost #coronavirus #SundayMorning @ThisWeekABC,0
#coronavirus #DefenseProductionAct NOW! https://t.co/EtWkRSlYoz,0
 The sun 🌞 is therapeutic.  Also the #Coronavirus doesn’t like the sun #uvrays 😉,0
"WHY some Adults think its funny to pretend they have #coronavirus &amp;cough in a person's direction?!.Was on @CTfastrak bus&amp;suburban guy decides talk loudly #CoronavirusPandemic ,claim might have it&amp;should he quarantine after #stopandshop Bus ride of HELL!.😤 #Connecticut #cttransit",0
@GovAndyBeshear confirms 63 positive cases of #coronavirus in Kentucky.,0
the ~20 lbs people will gain from self isolation should be called the #covid19 send tweet,0
"Even if @realDonaldTrump does get #Covid_19, his doctors have assured us his “physical strength and stamina are extraordinary.” He.’LLC be fine. And besides, it’s not like he’s out there kissing flags or grabbing pussies.",0
"With this national emergency, all these news outfits like @wapo @nytimes @latimes and others need to drop the pay wall so we can stay informed.
#Covid_19 
#coronavirus 
#CoronaVirusUpdate",0
"@TelemundoHou @SylvesterTurner @HarrisCoJudge #Covid_19 @ABC @KHOU @FOX26Houston @guardian 

How to flatten the curve when courts are still forced upon us? https://t.co/PlR0CZiug8",1
"Be safe, and wash your damn hands regularly. #COVID19 #WordsToLiveBy #CoronavirusOutbreak https://t.co/af4AogLmL2",1
I can fix our toilet paper shortage in one easy step!!!  Watch and learn folks!  #COVID19US #Corona #CoronaOutbreak #CoronavirusPandemic https://t.co/KuUevRuntf,0
"@newtgingrich @MissvalCa You mean like some kind of Test that could tell us who had #Covid_19 ingenious Holmes! Well, you had three months and that genie is out of the bottle Newt. https://t.co/s3Z3PdspX6",0
💁🏻‍♂️ @FLOTUS 🦇 #AnimalCrossingNewHorizons #CoronaCrisis #StayAtHome #Covid19InSA #SocialDistanacing #BreakingNews #coronavirus #ResignNow #watergate #rosegarden #CoronaVirusUpdate #CoronavirusPandemic #TrumpLiedPeopleDied #corona https://t.co/xJys3RL0t8,0
"Tampa strip club offers face masks to customers to fight spread of Coronavirus. #onapole
#covid19 #coronavirus #tampa #florida 
 https://t.co/Orw9YygMCR",0
"The Democratic are outright the party of hate, abortion, politics, immorality, wickedness. Sad so many are still deceived by thei lie-style. SMH. #KAG2020LandslideVictory #MAGA #Trump2020 #America #coronavirus #CoronaVirusUpdate https://t.co/cyim9QUyr4",0
I think the aliens infected China knowing they’re the most populated country in the world so they could more easily control us #Aliens #Covid_19,0
Has anyone checked on Cicely Tyson and Sidney Poitier? #coronapocolypse #CoronavirusOutbreak #HighRiskCovid19 #Covid_19,0
Was gonna give my Uber driver 5 stars and a tip until he started coughing 🧐#CoronavirusPandemic #Coronavius #COVD19,0
If this man shit the nation down... I'm hitting licks. Fuck you mean! #COVID19,0
Preview of @espn next week. #Covid19 #Coronavirus https://t.co/bmCATYHyx0,0
"We’ve been willing before to forfeit privacy for security. See: The 2001 Patriot Act. 

Is it crazy to imagine these sorts of tradeoffs coming in the post-#COVID19 era, when the world looks to #SouthKorea for a playbook? https://t.co/iJtTHDAOae https://t.co/nx5SboZJ6o",0
"Ugh, I feel like the Little Drummer Boy. I guess I have, like, 20 poor improv &amp; sketch comedians who could sing Baltimora’s TARZAN BOY in pieces. Would that help? Should I be cutting that together? WOULD IT HELP!?!?  #Imagine #quarantine #coronavirus #celebritiesarejustlikeus https://t.co/Qafq2PjAxh",0
I had pneumonia last summer. It was an experience I’m not looking to repeat. #StayHome #StayHomeSaveLives #coronavirus #Ventilator #overreactnow,0
#Covid_19 #WashYourHands #pray https://t.co/mgktg1pSBy,0
"""But only 0.7% of the United States will die. That sounds like such a low number, so just don't worry about it.""

This country has 325 million people. Do the fucking math. That is over 2 million people DEAD. Please worry about it! #FlattenTheCurve #COVID19
https://t.co/fvYgsMia9W",0
"Rachel’s reaction at Kroger:
“Did they all catch dysentery or something?!?” 😂🤣😂

#dysentery #covid_19 #poopocalypse #stoptheinsanity @ Kroger https://t.co/3gDqTZ0Gy2",0
"roycoopernc 
#executiveorder for #northcarolina 
#covid_19 
☆
☆
☆
☆
☆
☆
☆
☆
☆
☆
☆
☆
#instagram #cltblogger #cltnews #ncnews #covıd19 #coronavirus #pandemic #safety #takeoutonly  #charlottenc #clt #clthappenings @… https://t.co/0icXql3uV0",0
#ilovefloridalife #QuarantineLife #coronavirus 🤷‍♀️ https://t.co/ffIzql3GV9,0
"@CityOfDallas cracking down...
#Dallas #coronavirus https://t.co/y5YY993Jfc",0
"@JoeBiden dropped the ball

#COVID19 #WWG1WGA #DrainTheDeepState #Trump2020 #GreatAwakening  https://t.co/xMfzd3bQYN",0
@sun_cel @WhiteHouse ...so when you receive the blessing of the #Coronavirus will it be called the #fellacio_coronavirus? Asking for a friend...,0
I'm working still but if anyone wants any art I can always send stuff out until they close post offices! Lol #artist #QuarantineLife #CoronavirusOutbreak https://t.co/8HKAH42AZI,0
@DisneyBooks how can we as educators seek your permission to read your children’s books aloud via online platforms during the #COVID19 shutdowns? Our kids need to hear us reading with schools and libraries shut down!,0
God the Guy in New Jersey was a Dead 💀 Man Walking. I can see why #COVID19 finished him off.,0
The first thing a person thinks when they're catching a cold is #Coronavirus,0
Symptoms of the COVID-19 virus. #Coronavirus #COVID19 https://t.co/PFj32HlMIz,0
"#mypandemicsurvivalplan #COVID2019 #stayhomechallenge #StPatricksDay #QuarantineLife #Caronavirus #coronavirus #COVID19 #Virtual #Dance #class 

https://t.co/xxnfFDNQj7",0
"@t500kingtt @waltshaub @Debbie56111656 The Spanish Flu did not originate in Spain, so you are kind of proving the point that Trump and company are using the phrase ""Chinese virus"" for purely xenophobic political reasons. It's #COVID19 or #SARSCoV2 or, more broadly, #coronavirus",0
Now would be a good time to resurrect the old 1980s party lines. #coronavirus,0
Breaking News - https://t.co/NN8RmlQWim #CoronavirusPandemic #CoronaOutbreak #WaltDisneyWorld #universalorlando,0
"don’t fan the flames of a pandemic.  
strike it out!! 
only you can prevent the continued spread #COVID19 https://t.co/LPP4HAKxEZ https://t.co/PH0GCBHP9J",0
Donovan Mitchell the next time he sees Rudy Gobert. @spidadmitchell @rudygobert27 @utahjazz #L1C4 #DonovanMitchell #coronavirus #CoronavirusPandemic #karma https://t.co/mHhAKQE3pe,0
"#lustucru #panzani #barilla ... vu la vitesse à laquelle les #pasta partent dans les supermarchés et épiceries, c’est le moment d’investir! Et ainsi faire face à la chûte des cours. Privilégiez les marchés fermiers, achetez des poules et mangez liquide (bière!).
#coronavirus",0
"All the selfish people who are against Universal Healthcare &amp; the concept of #M4All in the U.S. will pretty soon wish everyone around them had healthcare! If this isn't a wake up call to provide guaranteed healthcare to every man, woman &amp; child, Idk what is! #Covid_19",0
"Prospect park is hoping on this beautiful Saturday afternoon ☀️ 

• Not much #socialdistancing going on here👇

- How are you spending your day amid #coronavirus concerns?

#coronavirus #coronavirusnyc #Covid_19PH #abc7ny @ABC7NY https://t.co/4RDbn7BQic",0
I'm on a lot of theatre mailing lists. #covid19,0
"Everybody is panicking over the coronavirus, but nobody ever panics over the flu, which has affected and killed so many more people. The world is overreacting. Just wash your hands and cover your mouth when you cough and it won’t be a problem #coronavirus #COVID19",0
"Cuba reporta 3 primeros casos de #CoronavirusPandemic son turistas de #Italia que llegaron hasta la ciudad central de #Trinidad. #Cuba vive una crisis con medicamentos y sanitaria, además de ser un país con alto nivel de envejecimiento #CoronaVirusUpdate #Travel #World #pandemic https://t.co/aaLD2XKXHg",0
That part. #supermarket #COVID19 #morepaywouldbenice https://t.co/bxtbPKN59k,0
“In the event that there are some bad apples out there who choose not to we are prepared to defend the law” @dananessel on prosecuting violators of social gathering restrictions @WOODTV #COVID19,0
Hello @CityofPeoria_IL Isn’t it time to postpone the St Patrick’s Day parade?  It would be prudent.  Reschedule it for sometime in the summer when the coronavirus threat is removed.  #CoronavirusPandemic,0
People know who to use google (some even now how to use Twitter where @WhiteHouse &amp; many media are steaming) if they want to continue to see @realDonaldTrump rant #Coronavirus https://t.co/uqWDJIMKOn,0
"なんか睡眠時間がここ最近短い。夜も本当に疲れるまで寝れないし、朝は早く目が覚める。　意識してないつもりだけど、やっぱりこの状況に身体がストレス反応を示してるのかも。😶
写真はサンディエゴの開花
#ストレス #寝れない #coronavirus #コロナウイルスに負けるな https://t.co/SixmzZnrKk",0
"@Asa789 @ErinMcPike And some of us are old enough to remeber #SwineFlu during the @POTUS44 administration 

#coronavirus #CoronaVirusUpdate #CoronovirusPandemic #CoronaCrisis https://t.co/EHRD3wxDyD https://t.co/mpdAfcGApH",0
Do you need a mask or masks?? Kelli Bos is sewing them all day each day. Message for orders. Your orders help to donate to hospitals and other mission critical employees. Be safe. #mask #Doctor #nurses #COVIDー19 #Boston25 #FoxNews #CoronavirusPandemic #HealthCareWorkers https://t.co/cNkd5v9R0n,0
368 deaths in ONE DAY in #Italy #covid_19 This is why we are #socialdistancing to #flattenthecurve - and to some of my #theater friends who are joking about it and deciding to meet a half dozen other people at their… https://t.co/og0OtBdOuO,0
"Yes, downtown LA is empty. No one lives there. But check the suburbs today and you’ll see a very busy city. Cars everywhere and people shopping like it’s Christmas. Stay stupid, Los Angeles. #coronavirus",0
Me and my classmates on our online classes now 💀 #CoronaOutbreak #CoronavirusPandemic https://t.co/Wo4IIDMlaA,0
@tim_cook I want to thank you and @Apple for donating the N95 masks around the globe. #thankyou #coronavirus,0
"If you’re worried about access to fresh vegetables, consider #sprouting and #microgreens using seeds you can buy online, easily grow inside your home, and pack up to 40 times the nutrition of the full grown greens. 🌱 #covid_19 #selfisolation #socialdistancing #spoonie https://t.co/S8Qa1sYtOp",0
I found some beef!!! Thanks @shipt and lidlus ! I think I can run on and see what the ends gonna be!! #PotRoast #Chili #hamburgergravy #FatGirlChronicles #covid19 #quarantine @ Casa de Tam https://t.co/QjWykvTSWs,0
Go support local businesses! Energize your community! #DailyJumpstart #Covid_19 https://t.co/klmChVK5AJ,0
"#corona #covid_19 #chinavirus #chinesevirus #wuhanchinavirus #trump2020 @ Santa Monica, California https://t.co/HcNQHXq6FU",0
Hennepin Co. says it has moved 130 at-risk homeless people out of congregate shelters into alternate facility. Four shelter residents have reported flu like symptoms &amp; are being separated. One is being tested for #COVID19. @MPRnews,0
This is what happens when #Deplorables elect a #racist #incompetentInChief‼️ ⁦@DowJones⁩ WIPES OUT all the gains since #Trump ‘a election. #TiredOfWinningYet ? #CoronavirusPandemic  https://t.co/sPxmrvarXi,0
"Need a night out away from the house? Look what the new favorite night out place is.

#driveintheaters #nightout #movies #familytime #COVID19US
#CoronavirusPandemic #SafetyFirst
#SocialDistancing #Coronavirus

https://t.co/KDPIxQdKOp https://t.co/HpP93fiOL5",0
The social and psychological impact of #covid19 are dangerous too. https://t.co/9dReZhLmab,0
"Love how local businesses are trying to do their part in supporting community !

#StandTogether #COVIDー19 #COVID19 https://t.co/QH8HVHAedV",0
"Well at least the #coronavirus #quarantine is giving me the chance to see how I’ll look with facial hair. Already tried the goatee look and I didn’t care for the #mirroruniverse version of myself, but let’s see how… https://t.co/Bx3zQAVd7T",0
#KillTheVirus #Covid_19 #CoronavirusPandemic #CoronaVirusUpdate #ItWillWork #LaughALittle https://t.co/OjU0pnjOIP,0
"Again my doors are not locked for my safety, it’s locked for yours. #coronavirus #StayAtHome #looters #COVIDー19 #lockdown #TikTok #SundayThoughts https://t.co/VLX0B5VUc3",0
Mayor Fischer @louisvillemayor is giving an update on #COVID19 in Louisville. Still just one diagnosed case in metro. The patient is a 69 y/o male who is a traveler. https://t.co/HabiSug5kz,0
Milwaukee Co. Medical Examiner announces #Coronavirus death. @WAOW https://t.co/h4IrLJfy4g,0
"Use it up, Wear it out, Make it do or do without #Future #COVID19 #CoronavirusOutbreak past becomes the future",0
